pmcid,pmid,equation_index,display,latex,image_url
PMC11684895,39737570,8,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} ${N}_c$\end{document} $,
PMC11684895,39737570,9,True,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} \begin{equation*}\kern-.9pc \boldsymbol{EF}@\mathbf{300}=\frac{{\boldsymbol{TP}}_{\mathbf{300}}/\mathbf{300}}{\boldsymbol{TP}/\boldsymbol{N}} \end{equation*}\end{document} $,
PMC11684895,39737570,10,True,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} \begin{equation*} \boldsymbol{HR}@\mathbf{300}=\mathbf{100}\%\times \frac{{\boldsymbol{TP}}_{\mathbf{300}}}{\mathbf{300}} \end{equation*}\end{document} $,
PMC11684895,39737570,11,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} ${TP}_{300}$\end{document} $,
PMC11684895,39737570,12,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} $TP$\end{document} $,
PMC11684895,39737570,13,True,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} \begin{equation*} {\boldsymbol{R}}^{\mathbf{2}}=\mathbf{1}-\frac{\sum_{\boldsymbol{i}}{\left({\boldsymbol{y}}_{\boldsymbol{i}}-\hat{{\boldsymbol{y}}_{\boldsymbol{i}}}\right)}^{\mathbf{2}}}{\sum_{\boldsymbol{i}}{\left({\boldsymbol{y}}_{\boldsymbol{i}}-\overline{{\boldsymbol{y}}_{\boldsymbol{i}}}\right)}^{\mathbf{2}}} \end{equation*}\end{document} $,
PMC11684895,39737570,14,True,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} \begin{equation*}\kern-1.5pc \boldsymbol{MSE}=\frac{\mathbf{1}}{\boldsymbol{N}}\sum_{\boldsymbol{i}=\mathbf{1}}^{\boldsymbol{N}}{\left({\boldsymbol{y}}_{\boldsymbol{i}}-\hat{{\boldsymbol{y}}_{\boldsymbol{i}}}\right)}^{\mathbf{2}} \end{equation*}\end{document} $,
PMC11684895,39737570,15,True,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} \begin{equation*}\kern-2pc \boldsymbol{MAE}=\frac{\mathbf{1}}{\boldsymbol{N}}\sum_{\boldsymbol{i}=\mathbf{1}}^{\boldsymbol{N}}\left|{\boldsymbol{y}}_{\boldsymbol{i}}-\hat{{\boldsymbol{y}}_{\boldsymbol{i}}}\right| \end{equation*}\end{document} $,
PMC11684895,39737570,16,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} $N$\end{document} $,
PMC11684895,39737570,17,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} ${y}_i$\end{document} $,
PMC11684895,39737570,18,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} $\hat{y_i}$\end{document} $,
PMC11684895,39737570,19,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} $\overline{y_i}$\end{document} $,
PMC11684895,39737570,20,True,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} \begin{equation*} \boldsymbol{MSE}=\frac{\mathbf{1}}{{\boldsymbol{N}}_{\boldsymbol{c}}}\sum_{\boldsymbol{i}=\mathbf{1}}^{{\boldsymbol{N}}_{\boldsymbol{c}}}{\left({\boldsymbol{y}}_{\boldsymbol{i}}-\hat{{\boldsymbol{y}}_{\boldsymbol{i}}}\right)}^{\mathbf{2}} \end{equation*}\end{document} $,
PMC11684895,39737570,21,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} ${N}_c$\end{document} $,
PMC11684895,39737570,22,True,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} \begin{equation*}\kern-.9pc \boldsymbol{EF}@\mathbf{300}=\frac{{\boldsymbol{TP}}_{\mathbf{300}}/\mathbf{300}}{\boldsymbol{TP}/\boldsymbol{N}} \end{equation*}\end{document} $,
PMC11684895,39737570,23,True,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} \begin{equation*} \boldsymbol{HR}@\mathbf{300}=\mathbf{100}\%\times \frac{{\boldsymbol{TP}}_{\mathbf{300}}}{\mathbf{300}} \end{equation*}\end{document} $,
PMC11684895,39737570,24,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} ${TP}_{300}$\end{document} $,
PMC11684895,39737570,25,False,$ \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{upgreek} \usepackage{mathrsfs} \setlength{\oddsidemargin}{-69pt} \begin{document} $TP$\end{document} $,
PMC11733934,39696768,0,True,1,
PMC11733934,39696768,1,True,2,
PMC11733934,39696768,2,True,3,
PMC11733934,39696768,3,True,4,
PMC11733934,39696768,4,True,5,
PMC11733934,39696768,5,True,6,
PMC11733934,39696768,6,True,7,
PMC11733934,39696768,7,True,8,
PMC11733934,39696768,8,True,9,
PMC11733934,39696768,9,True,10,
PMC11733934,39696768,10,True,11,
PMC11733934,39696768,11,True,12,
PMC11733934,39696768,12,True,13,
PMC11733934,39696768,13,True,14,
PMC11733934,39696768,14,True,15,
PMC11733934,39696768,15,True,16,
PMC11733934,39696768,16,True,17,
PMC11733934,39696768,17,True,18,
PMC11733934,39696768,18,True,1,
PMC11733934,39696768,19,True,2,
PMC11733934,39696768,20,True,3,
PMC11733934,39696768,21,True,4,
PMC11733934,39696768,22,True,5,
PMC11733934,39696768,23,True,6,
PMC11733934,39696768,24,True,7,
PMC11733934,39696768,25,True,8,
PMC11733934,39696768,26,True,9,
PMC11733934,39696768,27,True,10,
PMC11733934,39696768,28,True,11,
PMC11733934,39696768,29,True,12,
PMC11733934,39696768,30,True,13,
PMC11733934,39696768,31,True,14,
PMC11733934,39696768,32,True,15,
PMC11733934,39696768,33,True,16,
PMC11733934,39696768,34,True,17,
PMC11733934,39696768,35,True,18,
PMC11651584,39689077,0,True,$ Gap(ΔE)=[L-H];η=\frac{ΔE}{2};S=\frac{1}{η} $,
PMC11651584,39689077,1,True,$ μ=\frac{[L+H]}{2};χ=-\frac{[L+H]}{2};ω=\frac{μ2}{2η} $,
PMC11651584,39689077,2,True,$ ΔG_{bind}=G_{complex}-(G_{receptor}+G_{ligand}) $,
PMC11651584,39689077,3,True,$ Gap(ΔE)=[L-H];η=\frac{ΔE}{2};S=\frac{1}{η} $,
PMC11651584,39689077,4,True,$ μ=\frac{[L+H]}{2};χ=-\frac{[L+H]}{2};ω=\frac{μ2}{2η} $,
PMC11651584,39689077,5,True,$ ΔG_{bind}=G_{complex}-(G_{receptor}+G_{ligand}) $,
